GHGRP ID,Landfill ID,Landfill Name,State,City,County,Ownership Type,Landfill Owner Organization(s),Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Finish Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided,Latitude,Longitude
1007610.0,1571,Maplewood Recycling & Waste Disposal,VA,Jetersville,Amelia,Private,WM,13370668.0,2021.0,Yes,3.089,1.039,1648-1,Operational,"Project #1, Expansion #1",2014-01-01,2023-08-06,Electricity,Reciprocating Engine,,additional 12 engines,2.18,4.2,1.15,"PJM Interconnection, LLC",INGENCO,"Archaea Energy, LLC",,No,0.11031,0.01129,37.307,-78.0634
1002307.0,1678,Marathon County Landfill,WI,Ringle,Marathon,Public,"Marathon County, WI",5566679.0,2021.0,Yes,1.411,0.521,180962-0,Operational,Project #2,2008-01-31,2023-08-06,Electricity,Cogeneration,,"(3) Caterpillar G3516LE engines, engine exhaust dries paper mill waste for pelletizing, thermal energy from engine jacket water heats the plant",1.63,2.4,0.79,Wisconsin Public Service Corporation,"Fiber Recovery, Inc.",,"Caterpillar, Inc.",No,0.08248,0.00845,44.890439,-89.384867
1004565.0,1588,Martinsville SLF,VA,Martinsville,Henry,Public,"City of Martinsville, VA",1740298.0,2005.0,Yes,0.181,0.0,1667-0,Operational,Project #1,2012-02-29,2023-08-06,Electricity,Reciprocating Engine,,GE Jenbacher engine,0.44,1.06,0.2,"City of Martinsville, VA","Dominion Energy, Inc.",,GE Energy - Jenbacher Gas Engines,No,0.02226,0.00228,36.718,-79.846
1006899.0,1465,McCarty Road LF,TX,Houston,Harris,Private,"Republic Services, Inc.",101097794.0,2021.0,Yes,13.072,3.227,1542-0,Operational,Project #1,1986-03-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,Selexol process is used to separate CO2 and CH4; plant capacity is 9.2 mmscfd inlet,,,6.61,CenterPoint Energy,Montauk Renewables,Montauk Renewables,,No,0.64809,0.05216,29.827501,-95.243334
1006899.0,1465,McCarty Road LF,TX,Houston,Harris,Private,"Republic Services, Inc.",101097794.0,2021.0,Yes,13.072,3.227,201447-0,Operational,Project #3,2021-05-31,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"gross nameplate is >1.1 million Dekatherms/year and capability of processing 4,500 scfm of raw LFG",,,1.6,U.S. Gain,"Ameresco, Inc.",,DMT Clear Gas Solutions LLC,No,0.15688,0.01262,29.827501,-95.243334
1006817.0,1459,McCommas Bluff Landfill,TX,Dallas,Dallas,Public,"City of Dallas, TX",56959590.0,2021.0,Yes,13.319,2.019,1535-2,Operational,"Project #1, Expansion #1",2008-01-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,7.0,Sacramento Municipal Utility District (SMUD); Shell Energy North America,Cambrian Energy; Clean Energy Renewables,Energy Power Partners,,No,0.68633,0.05523,32.684168,-96.718334
1006817.0,1459,McCommas Bluff Landfill,TX,Dallas,Dallas,Public,"City of Dallas, TX",56959590.0,2021.0,Yes,13.319,2.019,1535-3,Operational,"Project #1, Expansion #2",2012-01-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,3.0,Sacramento Municipal Utility District (SMUD); Shell Energy North America,Cambrian Energy; Clean Energy Renewables,Energy Power Partners,,No,0.29414,0.02367,32.684168,-96.718334
1006817.0,1459,McCommas Bluff Landfill,TX,Dallas,Dallas,Public,"City of Dallas, TX",56959590.0,2021.0,Yes,13.319,2.019,1535-4,Operational,"Project #1, Expansion #3",2014-01-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Facility capacity: inlet 15.5 mmscfd raw LFG is capable of producing 9,000 MMBtu/day of renewable natural gas; the RNG is predominantly used to produce renewable electric power by a municipal utility in California",,,1.3,Sacramento Municipal Utility District (SMUD); Shell Energy North America,Cambrian Energy; Clean Energy Renewables,Energy Power Partners,"AirScience; Loci Controls, Inc.",No,0.12746,0.01026,32.684168,-96.718334
1003269.0,1411,Meadow Branch Landfill,TN,Athens,McMinn,Private,"Waste Connections, Inc.",11711393.0,2021.0,Yes,3.199,1.239,1487-0,Operational,Project #1,2011-09-28,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"9.5-mile, 4-inch steel pipeline delivers ~1,000 MMBtu/day initially; refrigeration, PSA, carbon filtration, membrane separation, Air Liquide-Medal Biogaz System clean LFG to pipeline quality standards; CNG fuel in CA",,,1.96,Enbridge Inc.,Renewco LLC,Southern Company Gas,Air Liquide Biogas; PowerSecure Inc.,No,0.19217,0.01547,35.4828,-84.681
1007893.0,1807,Mesquite Creek LF,TX,New Braunfels,Comal,Private,WM,12243687.0,2021.0,Yes,2.103,0.633,101866-0,Operational,Project #1,2010-12-31,2023-08-06,Electricity,Reciprocating Engine,,(2) 1600-kW Caterpillar 3520s,2.7,3.2,1.47,New Braunfels Municipal Utility,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.13662,0.01399,29.732474,-98.020419
1007727.0,624,Metro Park East Landfill,IA,Mitchellville,Polk,Public,"Metro Waste Authority, IA",22071472.0,2021.0,Yes,5.302,0.191,694-0,Operational,Project #1,1993-01-01,2023-08-06,Electricity,Reciprocating Engine,,"(8) 1,150 HP, 16-cylinder Caterpillar 3516 engines",6.16,6.4,2.9,MidAmerican Energy Holdings Company,Bio Energy Partners,"WM Renewable Energy, LLC","Caterpillar, Inc.",No,0.31171,0.03192,41.600722,-93.345265
1007727.0,624,Metro Park East Landfill,IA,Mitchellville,Polk,Public,"Metro Waste Authority, IA",22071472.0,2021.0,Yes,5.302,0.191,694-1,Operational,"Project #1, Expansion #1",2014-05-01,2023-08-06,Electricity,Reciprocating Engine,,(3) 20-cylinder Caterpillar 3520 engines,4.13,4.8,2.21,Municipal Energy Agency of Nebraska (MEAN),"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",No,0.20898,0.0214,41.600722,-93.345265
1007725.0,1681,Metro RDF,WI,Franklin,Milwaukee,Private,WM,26961850.0,2021.0,Yes,4.548,1.128,167058-0,Operational,Project #2,2000-01-01,2023-08-06,Electricity,Reciprocating Engine,,(4) 800-kW Caterpillar 3516s,2.7,3.2,1.38,We Energies,Bio Energy Partners,"WM Renewable Energy, LLC","Caterpillar, Inc.",No,0.13662,0.01399,42.84951,-88.065
1007725.0,1681,Metro RDF,WI,Franklin,Milwaukee,Private,WM,26961850.0,2021.0,Yes,4.548,1.128,1761-0,Operational,Project #1,1986-01-01,2023-08-06,Electricity,Gas Turbine,,2 Centaur units installed in 1986,2.65,6.2,2.04,We Energies,Bio Energy Partners,"WM Renewable Energy, LLC",Solar Turbines Incorporated,No,0.13409,0.01373,42.84951,-88.065
1007725.0,1681,Metro RDF,WI,Franklin,Milwaukee,Private,WM,26961850.0,2021.0,Yes,4.548,1.128,1792-1,Planned,"Project #1, Expansion #1 - Combination Project",2019-06-30,2023-08-06,Electricity,Cogeneration,,"LFG to be cleaned (H2O vapor, H2S, silicon particles) and piped to Emerald Park LF for blending with its LFG for use in 3 turbines at Jones Island sewage treatment plant; may also use in large rotary sludge dryers converted to burn LFG in addition to NG",,,,,"Milwaukee Metropolitan Sewerage District, WI",,Solar Turbines Incorporated,Unknown,0.0,0.0,42.84951,-88.065
1007635.0,2072,Middle Peninsula Landfill,VA,Saluda,Gloucester,Private,WM,12798269.0,2021.0,Yes,4.639,1.546,180123-0,Operational,Project #1,2009-09-01,2023-08-06,Electricity,Reciprocating Engine,,(8) Caterpillar 3516s,5.8,6.4,3.093,Constellation,"WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.29349,0.03005,37.5202,-76.6201
1007298.0,945,Middlesex County LF,NJ,East Brunswick,Middlesex,Public,"Middlesex County Utilities Authority, NJ",16705713.0,2021.0,Yes,7.08,,1016-0,Operational,Combination Project,2001-01-01,2023-08-06,Electricity,Combined Cycle,,Waste heat from two 5 MW Solar turbine generators feeds a steam electric generator,20.0,22.5,7.56,Public Service Electric & Gas Company (PSE&G),National Energy Resource Corporation (NERC),,Solar Turbines Incorporated,No,0.33741,0.03455,40.4688,-74.3961
1007298.0,945,Middlesex County LF,NJ,East Brunswick,Middlesex,Public,"Middlesex County Utilities Authority, NJ",16705713.0,2021.0,Yes,7.08,,181100-0,Shutdown,Combination Project,2011-07-01,2023-08-06,Electricity,Reciprocating Engine,,(6) Caterpillar 3520 engines at Cinnamon Bay Power Plant; LFG fuel treatment system and oxidation catalysts,6.64,9.6,3.08,"PJM Interconnection, LLC",NERC Renewable,,"Caterpillar, Inc.",No,0.0,0.0,40.4688,-74.3961
1007298.0,945,Middlesex County LF,NJ,East Brunswick,Middlesex,Public,"Middlesex County Utilities Authority, NJ",16705713.0,2021.0,Yes,7.08,,181100-1,Shutdown,"Combination Project, De-Expansion #1",2015-01-01,2023-08-06,Electricity,Reciprocating Engine,,(6) Caterpillar 3520 engines at Cinnamon Bay Power Plant; LFG fuel treatment system and oxidation catalysts,4.24,9.6,2.03,"PJM Interconnection, LLC",NERC Renewable,,"Caterpillar, Inc.",No,0.0,0.0,40.4688,-74.3961
1007298.0,945,Middlesex County LF,NJ,East Brunswick,Middlesex,Public,"Middlesex County Utilities Authority, NJ",16705713.0,2021.0,Yes,7.08,,181100-2,Operational,"Combination Project, De-Expansion #2",2020-01-01,2023-08-06,Electricity,Reciprocating Engine,,(6) Caterpillar 3520 engines at Cinnamon Bay Power Plant; LFG fuel treatment system and oxidation catalysts,1.97,9.6,1.25,"PJM Interconnection, LLC",NERC Renewable,,"Caterpillar, Inc.",No,0.06978,0.00714,40.4688,-74.3961
1005718.0,753,Midshore I - Regional Solid Waste Facility,MD,Easton,Talbot,Public,Maryland Environmental Service,2540831.0,2010.0,Yes,0.374,0.374,823-0,Operational,Project #1,2022-09-16,2023-08-06,Electricity,Stirling Cycle Engine,,Qnergy PowerGen5650,0.006,0.006,,Maryland Environmental Service,,,Qnergy,Unknown,0.0003,3e-05,38.74714,-76.01961
1008269.0,516,Milam Recycling and Disposal Facility,IL,East St. Louis,St. Clair,Private,WM,31471426.0,2021.0,Yes,4.948,1.448,200546-0,Operational,Project #2,2015-03-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Facility designed to process 3,500 cfm LFG, processed RNG is injected into pipeline for withdrawal at other locations including some WM facilities; CNG fuel; uses Air Liquide membrane with carbon polisher for CO2/siloxane and ARI PSA for N2/O2",,,3.5,Ameren Corp.,"WM Renewable Energy, LLC",,"Adsorption Research, Inc.; Air Liquide Biogas",Yes,0.34316,0.02762,38.6547,-90.1302
1002951.0,992,Mill Seat LF,NY,Bergen,Monroe,Public,"Monroe County, NY",15318917.0,2021.0,Yes,5.061,1.605,1064-0,Operational,Project #1,2007-07-01,2023-08-06,Electricity,Reciprocating Engine,,(6) Caterpillar 3516 engines initially,4.5,4.8,2.592,Constellation,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.22771,0.02331,43.06504,-77.9328
1002951.0,992,Mill Seat LF,NY,Bergen,Monroe,Public,"Monroe County, NY",15318917.0,2021.0,Yes,5.061,1.605,1064-1,Operational,"Project #1, Expansion #1",2009-01-01,2023-08-06,Electricity,Reciprocating Engine,,(2) Caterpillar 3516 generators,1.5,1.6,0.864,Constellation,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.0759,0.00777,43.06504,-77.9328
1002002.0,754,Millersville SLF,MD,Severn,Anne Arundel,Public,"Anne Arundel County Dept. of Public Works, Bureau of Waste Mmgt. Services, MD",8748707.0,2021.0,Yes,1.532,0.015,824-0,Operational,Project #1,2012-06-27,2023-08-06,Electricity,Reciprocating Engine,,(2) Caterpillar G3520 engines,2.8,3.2,1.52,"PJM Interconnection, LLC","Northeast Maryland Waste Disposal Authority, MD","Anne Arundel County Dept. of Public Works, Bureau of Waste Mmgt. Services, MD","Caterpillar, Inc.",No,0.14168,0.01451,39.0945,-76.6656
1004840.0,2191,Milner Butte Landfill,ID,Burley,Cassia,Public,"Southern Idaho Regional Solid Waste District, ID",5046297.0,2021.0,Yes,1.097,0.243,180268-0,Operational,Project #1,2018-06-27,2023-08-06,Electricity,Reciprocating Engine,,"(2) Siemens 1.3-MW ""locomotive"" SGE-56HM engines to start",1.99,2.6,0.913,Idaho Power Company,,,Industrial-Irrigation Services; Siemens,Unknown,0.1007,0.01031,42.462,-114.005
1004840.0,2191,Milner Butte Landfill,ID,Burley,Cassia,Public,"Southern Idaho Regional Solid Waste District, ID",5046297.0,2021.0,Yes,1.097,0.243,180268-1,Planned,"Project #1, Expansion #1",2023-12-31,2023-08-06,Electricity,Reciprocating Engine,,3rd engine,,1.3,,,,,,Unknown,0.0,0.0,42.462,-114.005
,337,Mission Hills,CA,Los Angeles,Los Angeles,Private,American Golf Corp.; Barclay Hollander,21310000.0,,Yes,4.0,,166991-0,Operational,Project #1,1984-01-01,2023-08-06,Electricity,Combined Cycle,,4.5-mile pipeline delivers LFG to (2) 14.5 MW combustion turbine generators fueled by 65% NG/35% LFG and (1) condensing steam turbine electric generator,7.5,29.0,2.88,UCLA Facilities Management,,SCS Engineers,,No,0.37951,0.03886,34.1073,-118.4876
1003732.0,993,Modern Landfill Inc,NY,Youngstown,Niagara,Private,"Modern Disposal Services, Inc",23228918.0,2021.0,Yes,4.478,,1065-3,Operational,"Project #1, De-Expansion #2",2017-12-01,2023-08-06,Electricity,Reciprocating Engine,,(7) Caterpillar G3516 engines,4.8,5.6,2.54,H2Gro Greenhouses; Niagara Mohawk Power Corporation,"Aria Energy, LLC; Model City Energy, LLC","Archaea Energy, LLC; Model City Energy, LLC","Caterpillar, Inc.",No,0.24289,0.02487,43.210708,-78.978997
1007856.0,397,Monarch Hill Landfill,FL,Pompano Beach,Broward,Private,WM,75539323.0,2021.0,Yes,17.657,11.827,462-1,Operational,"Project #1, De-Expansion #1",2013-01-01,2023-08-06,Electricity,Gas Turbine,,3 Centaur turbines (each rated at 3.1 MW) (removed steam turbine in 2012),5.19,9.3,5.43,Orlando Utilities Commission (OUC),Bio Energy Partners,"WM Renewable Energy, LLC",Solar Turbines Incorporated,No,0.26262,0.02689,26.283,-80.161
1007585.0,1280,Monroeville LF,PA,Monroeville,Allegheny,Private,WM,20603574.0,2021.0,Yes,3.994,1.824,1355-1,Operational,"Project #1, De-Expansion #1",2014-01-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,Honeywell UOP Separex CO2 membrane removal; CNG fuel,,,2.17,Peoples Natural Gas,Montauk Renewables,Montauk Renewables,"Loci Controls, Inc.",No,0.21276,0.01712,40.405,-79.79
1004550.0,217,Monterey Peninsula SLF,CA,Marina,Monterey,Public,"Monterey Regional Waste Management District, CA",13569947.0,2021.0,Yes,2.349,,201366-0,Operational,Project #2,2020-12-31,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Local Use,,,,,,,,,Unknown,0.0,0.0,36.71333,-121.76667
1004550.0,217,Monterey Peninsula SLF,CA,Marina,Monterey,Public,"Monterey Regional Waste Management District, CA",13569947.0,2021.0,Yes,2.349,,274-3,Operational,"Project #1, Expansion #3",1998-01-01,2023-08-06,Electricity,Reciprocating Engine,,Replacement: GE-Jenbacher 320 engine replaced an original Waukesha engine.,0.987,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.04994,0.00511,36.71333,-121.76667
1004550.0,217,Monterey Peninsula SLF,CA,Marina,Monterey,Public,"Monterey Regional Waste Management District, CA",13569947.0,2021.0,Yes,2.349,,274-4,Operational,"Project #1, Expansion #4",2002-01-01,2023-08-06,Electricity,Reciprocating Engine,,Replacement: GE-Jenbacher 320 engine replaced an original Waukesha engine.,1.057,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.05349,0.00548,36.71333,-121.76667
1004550.0,217,Monterey Peninsula SLF,CA,Marina,Monterey,Public,"Monterey Regional Waste Management District, CA",13569947.0,2021.0,Yes,2.349,,274-5,Operational,"Project #1, Expansion #5",2006-01-01,2023-08-06,Electricity,Cogeneration,,Replacement: (1) Caterpillar 3520 replaced Caterpillar 3516,1.6,1.6,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,"Caterpillar, Inc.",No,0.08096,0.00829,36.71333,-121.76667
1004550.0,217,Monterey Peninsula SLF,CA,Marina,Monterey,Public,"Monterey Regional Waste Management District, CA",13569947.0,2021.0,Yes,2.349,,274-6,Operational,"Project #1, Expansion #6",2009-01-01,2023-08-06,Electricity,Reciprocating Engine,,Replacement: GE-Jenbacher 420 replaced GE-Jenbacher 320,1.4,,,"Monterey Regional Waste Management District, CA","Biogas Energy Solutions, LLC",,GE Energy - Jenbacher Gas Engines,No,0.07084,0.00725,36.71333,-121.76667
,21129,Montgomery County Landfill,NC,Troy,Montgomery,Private,"Republic Services, Inc.",1300000.0,1997.0,Yes,,,1184-0,Operational,Combination Project,2014-07-28,2023-08-06,Electricity,Reciprocating Engine,,(6) CAT 3520s,7.35,9.6,3.47,Duke Energy Progress,DTE Biomass Energy,DTE Biomass Energy,"Caterpillar, Inc.",No,0.18596,0.01904,35.330883,-79.963404
1001642.0,685,Morehead Landfill Inc.,KY,Morehead,Rowan,Private,WM,2558196.0,2021.0,Yes,0.575,0.165,755-0,Operational,Project #1,2019-10-09,2023-08-06,Electricity,Reciprocating Engine,,,0.75,1.4,0.41,Fleming-Mason Energy,North American Bio Fuels,North American Bio Fuels,Fluid Components International (FCI); Houston Service Industries,No,0.03795,0.00389,38.189024,-83.542983
1004320.0,2042,Moretown Landfill Inc.,VT,Waterbury,Washington,Private,WM,2386137.0,2013.0,Yes,0.83,,167127-1,Operational,"Project #1, De-Expansion #1",2017-01-01,2023-08-06,Electricity,Reciprocating Engine,,"(1) CAT G3520C engine rated at 2,233 bhp (1,600 kW), 550 scfm LFG fuel flow; IES LFG scrubbing system for pretreatment including a gas flow unit, a demister/moisture knock-out vessel and a coalescing filter",1.32,1.6,0.73,Green Mountain Power Corporation,,Energy Power Partners,"Caterpillar, Inc.",No,0.06679,0.00684,44.311,-72.7025
1004164.0,1297,"Mostoller Landfill, Inc.",PA,Somerset,Somerset,Private,WM,6911586.0,2021.0,Yes,1.614,1.084,1372-1,Operational,"Project #1, De-Expansion #1",2021-01-01,2023-08-06,Electricity,Reciprocating Engine,,(2) Caterpillar 3520 engines,1.12,3.2,0.53,PenElec; Pennsylvania Department of Corrections,"Johnson Controls, Inc.; Mostoller Landfill, Incorporated",,"Caterpillar, Inc.",No,0.05667,0.0058,39.9719,-78.9897
1007935.0,1259,Mountain View Reclamation Landfill,PA,Greencastle,Franklin,Private,WM,11992424.0,2021.0,Yes,2.044,0.051,1334-0,Operational,Project #1,2003-06-30,2023-08-06,Electricity,Reciprocating Engine,,48 Detroit-Diesel dual-fuel engines co-fire LFG and diesel fuel,0.9,16.8,0.5,"PJM Interconnection, LLC",INGENCO,"Archaea Energy, LLC",,No,0.04554,0.00466,39.7947,-77.8033
1007935.0,1259,Mountain View Reclamation Landfill,PA,Greencastle,Franklin,Private,WM,11992424.0,2021.0,Yes,2.044,0.051,1334-1,Operational,"Project #1, Expansion #1",2007-01-01,2023-08-06,Electricity,Reciprocating Engine,,,2.5,,1.42,"PJM Interconnection, LLC",INGENCO,"Archaea Energy, LLC",,No,0.1265,0.01295,39.7947,-77.8033
1004021.0,553,Munster LF,IN,Munster,Lake,Public,"Town of Munster, IN",2040688.0,2004.0,Yes,0.706,,181090-0,Operational,Project #2,2012-12-16,2023-08-06,Electricity,Reciprocating Engine,,GE-Jenbacher engine,0.43,,0.35,Northern Indiana Public Service Company (NIPSCO),"Energy Systems Group, LLC",,GE Energy - Jenbacher Gas Engines,No,0.02176,0.00223,41.532,-87.5068
1007751.0,1990,Muskegon County SWF,MI,Ravenna,Muskegon,Public,"Muskegon County, MI",3675962.0,2021.0,Yes,0.662,0.242,167075-0,Operational,Project #1,2007-01-01,2023-08-06,Direct,Direct Thermal,,"local foundry uses LFG in most of its furnaces and ovens: 1 Autoclave boiler rated at 0.84 MMBtu/hr, 3 preheat ovens with total of 1.95 MMBtu/hr, 7 heat treat ovens (3 at 3.6 MMBt/hr and 4 at 3 MMBtu/hr)",,,0.31,Eagle Alloy Inc.,"Eagle Alloy Inc.; Muskegon County, MI",,,Yes,0.03039,0.00268,43.2351,-85.9905
1007751.0,1990,Muskegon County SWF,MI,Ravenna,Muskegon,Public,"Muskegon County, MI",3675962.0,2021.0,Yes,0.662,0.242,181030-0,Operational,Project #2,2008-11-01,2023-08-06,Direct,Boiler,,local chemical pigment company uses LFG in 750-hp Johnston boiler which operates on natural gas as well,,,0.11,Sun Chemical Company,"Muskegon County, MI",,,Yes,0.01079,0.00095,43.2351,-85.9905
1007520.0,554,National Serv-All LF,IN,Fort Wayne,Allen,Private,"Republic Services, Inc.",22523843.0,2021.0,Yes,6.072,1.711,180202-0,Operational,Project #3,2002-05-01,2023-08-06,Direct,Boiler,,"LFG is piped 8 or 9 miles for use in 1 of 3 powerhouse boilers that was converted from using NG or fuel oil; boiler produces steam to heat assembly plant and process equipment, and to drive turbines to produce chilled water and to pump water",,,2.52,General Motors Company,"Toro Energy, Inc.","Toro Energy, Inc.",,No,0.24708,0.02178,41.03109,-85.21634
